Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-02-08,133.4745330810547,166.14700317382812,103.44439697265625,264.9466552734375,232.65960693359375,14.398262977600098,287.8066711425781
2021-02-09,132.5971221923828,165.25,102.99132537841797,267.79913330078125,233.90699768066406,14.223251342773438,283.1533203125
2021-02-10,131.99264526367188,164.32899475097656,103.54166412353516,270.2042541503906,232.9954376220703,14.722846031188965,268.2733459472656
2021-02-11,131.7391815185547,163.10650634765625,103.65432739257812,268.7333679199219,234.59786987304688,15.207983016967773,270.5533447265625
2021-02-12,131.97315979003906,163.885498046875,103.96597290039062,268.8426513671875,235.07766723632812,14.919294357299805,272.0400085449219
2021-02-16,129.84783935546875,163.44749450683594,104.74359130859375,272.2914123535156,233.83987426757812,15.287260055541992,265.40667724609375
2021-02-17,127.55682373046875,165.4320068359375,105.13662719726562,271.8938293457031,234.8592987060547,14.864198684692383,266.04998779296875
2021-02-18,126.45516204833984,166.4114990234375,104.50092315673828,267.7394714355469,234.46493530273438,14.787415504455566,262.4599914550781
2021-02-19,126.61116790771484,162.4949951171875,103.65728759765625,259.9574279785156,231.7528076171875,14.8846435546875,260.4333190917969
2021-02-22,122.83827209472656,159.03700256347656,101.94274139404297,258.7349548339844,225.53993225097656,14.315492630004883,238.1666717529297
2021-02-23,122.7017822265625,159.72500610351562,102.23353576660156,264.2310791015625,224.34735107421875,14.102340698242188,232.94667053222656
2021-02-24,122.20458221435547,157.97650146484375,103.40916442871094,262.6905822753906,225.5784149169922,14.458341598510742,247.33999633789062
2021-02-25,117.95399475097656,152.85800170898438,100.04161071777344,253.12954711914062,220.23104858398438,13.270182609558105,227.4066619873047
2021-02-26,118.21720123291016,154.64649963378906,100.33737182617188,256.0415954589844,223.49143981933594,13.676040649414062,225.1666717529297
2021-03-01,124.58336639404297,157.3070068359375,102.70699310302734,263.2869567871094,227.87696838378906,13.802933692932129,239.47666931152344
2021-03-02,121.9803466796875,154.72650146484375,102.44992065429688,257.4130859375,224.92440795898438,13.36865520477295,228.81333923339844
2021-03-03,118.99716186523438,150.25,99.81632232666016,253.8451385498047,218.8557586669922,12.768841743469238,217.73333740234375
2021-03-04,117.11558532714844,148.8784942626953,100.93387603759766,256.0614318847656,218.05752563476562,12.33555793762207,207.14666748046875
2021-03-05,118.37318420410156,150.0229949951172,104.06719207763672,262.6607971191406,222.74122619628906,12.426552772521973,199.31666564941406
2021-03-08,113.44017028808594,147.59750366210938,99.62228393554688,253.7457275390625,218.6922607421875,11.560738563537598,187.6666717529297
2021-03-09,118.05148315429688,153.1425018310547,101.25296020507812,264.1118469238281,224.8378448486328,12.48945140838623,224.52667236328125
2021-03-10,116.96934509277344,152.8820037841797,101.04602813720703,263.2769470214844,223.5298614501953,12.437576293945312,222.68666076660156
2021-03-11,118.89965057373047,155.67950439453125,104.23939514160156,272.20196533203125,228.0596923828125,12.961533546447754,233.1999969482422
2021-03-12,117.99297332763672,154.47450256347656,101.73135375976562,266.7554931640625,226.7324981689453,12.824373245239258,231.2433319091797
2021-03-15,120.87870788574219,154.08399963378906,101.95169067382812,272.0727844238281,225.82846069335938,13.158796310424805,235.97999572753906
2021-03-16,122.41907501220703,154.59300231933594,103.41314697265625,277.56884765625,228.61753845214844,13.258551597595215,225.6266632080078
2021-03-17,121.62937927246094,156.7864990234375,103.33026123046875,282.2699279785156,227.97317504882812,13.308427810668945,233.93666076660156
2021-03-18,117.50552368164062,151.39950561523438,100.30909729003906,276.91290283203125,221.89488220214844,12.691201210021973,217.72000122070312
2021-03-19,116.97906494140625,153.7480010986328,100.5879898071289,288.33245849609375,221.53907775878906,12.8141508102417,218.2899932861328
2021-03-22,120.29376983642578,155.5435028076172,100.77308654785156,291.741455078125,226.96336364746094,13.153812408447266,223.3333282470703
2021-03-23,119.46510314941406,156.875,101.30108642578125,288.849365234375,228.4925079345703,13.038596153259277,220.72000122070312
2021-03-24,117.07656860351562,154.35350036621094,100.86439514160156,280.4113464355469,226.45361328125,12.611897468566895,210.08999633789062
2021-03-25,117.56402587890625,152.31300354003906,100.86092376708984,277.03216552734375,223.45294189453125,12.504410743713379,213.4633331298828
2021-03-26,118.16845703125,152.60150146484375,100.47732543945312,281.2859802246094,227.43460083007812,12.807663917541504,206.23666381835938
2021-03-29,118.34396362304688,153.7864990234375,101.52242279052734,289.03814697265625,226.2420196533203,12.916397094726562,203.76333618164062
2021-03-30,116.8913345336914,152.76449584960938,101.5561752319336,286.2354736328125,222.9816436767578,12.840082168579102,211.8733367919922
2021-03-31,119.08488464355469,154.70399475097656,102.3526382446289,292.72540283203125,226.75173950195312,13.315412521362305,222.64332580566406
2021-04-01,119.91353607177734,158.0500030517578,105.6904296875,296.83013916015625,233.0800018310547,13.7777738571167,220.5833282470703
2021-04-05,122.74079895019531,161.3365020751953,110.11599731445312,307.0173034667969,239.5430145263672,13.953089714050293,230.35000610351562
2021-04-06,123.04301452636719,161.1909942626953,109.63463592529297,304.3835754394531,238.37930297851562,13.827401161193848,230.5399932861328
2021-04-07,124.69059753417969,163.96949768066406,111.11197662353516,311.1716613769531,240.34124755859375,14.108704566955566,223.6566619873047
2021-04-08,127.0888671875,164.96499633789062,111.67770385742188,311.1021728515625,243.5631103515625,14.281778335571289,227.93333435058594
2021-04-09,129.66261291503906,168.61000061035156,112.6821060180664,310.5455627441406,246.06365966796875,14.36457633972168,225.67333984375
2021-04-12,127.94679260253906,168.96949768066406,111.38937377929688,309.6311950683594,246.1214141845703,15.17158317565918,233.9933319091797
2021-04-13,131.0567169189453,170.0,111.87619018554688,307.8621520996094,248.60269165039062,15.6409273147583,254.10667419433594
2021-04-14,128.71694946289062,166.64999389648438,111.25489044189453,300.9646301269531,245.8136749267578,15.239416122436523,244.07666015625
2021-04-15,131.12498474121094,168.95449829101562,113.40564727783203,305.93402099609375,249.57400512695312,16.097553253173828,246.28334045410156
2021-04-16,130.79351806640625,169.9720001220703,113.28156280517578,304.3040771484375,250.7666778564453,15.873353958129883,246.5933380126953
2021-04-19,131.45643615722656,168.60049438476562,113.62944793701172,300.3881530761719,248.8431396484375,15.323956489562988,238.2100067138672
2021-04-20,129.76983642578125,166.7344970703125,113.09598541259766,300.795654296875,248.3815155029297,15.133931159973145,239.663330078125
2021-04-21,130.1501007080078,168.1009979248047,113.06321716308594,299.6229248046875,250.61270141601562,15.322710037231445,248.0399932861328
2021-04-22,128.62924194335938,165.45199584960938,111.78141021728516,294.7032165527344,247.33322143554688,14.81371784210205,239.89666748046875
2021-04-23,130.9495086669922,167.04400634765625,114.1341323852539,299.2850646972656,251.1609344482422,15.227696418762207,243.13333129882812
2021-04-26,131.33946228027344,170.4499969482422,114.63038635253906,301.18328857421875,251.54559326171875,15.439921379089355,246.06666564941406
2021-04-27,131.01773071289062,170.8715057373047,113.68998718261719,301.71002197265625,251.94956970214844,15.34390926361084,234.913330078125
2021-04-28,130.22808837890625,172.9250030517578,117.06747436523438,305.2184143066406,244.8230438232422,15.239166259765625,231.46665954589844
2021-04-29,130.13063049316406,173.5655059814453,118.7408218383789,327.4910888671875,242.8514404296875,15.2870512008667,225.6666717529297
2021-04-30,128.16123962402344,173.37100219726562,116.79255676269531,323.0882568359375,242.53402709960938,14.972574234008789,236.47999572753906
2021-05-03,129.2141876220703,169.32449340820312,116.27545166015625,320.6035461425781,242.22628784179688,14.800252914428711,228.3000030517578
2021-05-04,124.64185333251953,165.593505859375,114.47654724121094,316.409423828125,238.31199645996094,14.315943717956543,224.53334045410156
2021-05-05,124.8855972290039,163.52699279785156,114.87056732177734,313.0898742675781,237.04246520996094,14.422930717468262,223.64666748046875
2021-05-06,126.48444366455078,165.31849670410156,115.99110412597656,318.0592346191406,240.177734375,14.487272262573242,221.17999267578125
2021-05-07,127.15827178955078,164.58050537109375,116.71463012695312,317.1250305175781,242.8033447265625,14.775810241699219,224.1233367919922
2021-05-10,123.87699890136719,159.52450561523438,113.72820281982422,304.0953369140625,237.72532653808594,14.230656623840332,209.67999267578125
2021-05-11,122.95903015136719,161.19549560546875,112.65184020996094,304.65191650390625,236.8116455078125,14.271055221557617,205.73333740234375
2021-05-12,119.89263153076172,157.5970001220703,109.18750762939453,300.6962585449219,229.8582000732422,13.724651336669922,196.6300048828125
2021-05-13,122.04106903076172,158.07350158691406,110.61620330810547,303.38970947265625,233.73402404785156,13.631631851196289,190.56333923339844
2021-05-14,124.46294403076172,161.14500427246094,113.06470489501953,314.0042419433594,238.65817260742188,14.20796012878418,196.5800018310547
2021-05-17,123.31058502197266,163.51950073242188,113.58776092529297,313.5271911621094,235.8018035888672,14.130651473999023,192.27667236328125
2021-05-18,121.92386627197266,161.61399841308594,112.27517700195312,308.06085205078125,233.7821044921875,13.981270790100098,192.6233367919922
2021-05-19,121.76762390136719,161.58999633789062,112.72329711914062,311.6686706542969,234.36050415039062,14.031147956848145,187.82000732421875
2021-05-20,124.32621765136719,162.38400268554688,114.48251342773438,316.65789794921875,237.59945678710938,14.576553344726562,195.5933380126953
2021-05-21,122.49028015136719,160.1540069580078,113.84630584716797,314.2925109863281,236.336669921875,14.954869270324707,193.6266632080078
2021-05-24,124.12114715576172,162.24949645996094,117.16671752929688,322.6410217285156,241.7445068359375,15.573593139648438,202.14666748046875
2021-05-25,123.92583465576172,162.95249938964844,117.25753021240234,325.78167724609375,242.650634765625,15.609254837036133,201.56333923339844
2021-05-26,123.87699890136719,163.25799560546875,118.12299346923828,325.6524658203125,242.42893981933594,15.661375045776367,206.3766632080078
2021-05-27,122.34381866455078,161.5054931640625,117.24811553955078,330.7112731933594,240.32749938964844,15.449897766113281,210.28334045410156
2021-05-28,121.68949890136719,161.15350341796875,116.95878601074219,326.7159118652344,240.68414306640625,16.204538345336914,208.4066619873047
2021-06-01,121.36722564697266,160.9324951171875,118.1661605834961,327.1134338378906,238.48629760742188,16.224491119384766,207.96665954589844
2021-06-02,122.12895202636719,161.69949340820312,117.6406478881836,327.13330078125,238.38995361328125,16.73697853088379,201.7066650390625
2021-06-03,120.64457702636719,159.35049438476562,116.49876403808594,324.0423889160156,236.85720825195312,16.928001403808594,190.94667053222656
2021-06-04,122.93949890136719,160.31100463867188,118.78102111816406,328.3259582519531,241.75413513183594,17.535003662109375,199.68333435058594
2021-06-07,122.94927978515625,159.90049743652344,119.21426391601562,334.5177917480469,244.66534423828125,17.575654983520508,201.7100067138672
2021-06-08,123.76956939697266,163.20550537109375,119.02269744873047,331.63555908203125,243.4700469970703,17.41405487060547,201.19667053222656
2021-06-09,124.15042877197266,164.0574951171875,119.494140625,328.2265930175781,244.45330810546875,17.31951904296875,199.5933380126953
2021-06-10,123.15435791015625,167.4824981689453,120.84343719482422,330.42303466796875,247.97177124023438,17.3861141204834,203.3733367919922
2021-06-11,124.36529541015625,167.3415069580078,120.59878540039062,329.2303771972656,248.59840393066406,17.785476684570312,203.29666137695312
2021-06-14,127.42192077636719,169.19349670410156,121.52727508544922,334.7066345214844,250.5262908935547,17.978540420532227,205.89666748046875
2021-06-15,126.60161590576172,169.156494140625,120.50896453857422,334.6867370605469,249.05142211914062,17.748804092407227,199.7866668701172
2021-06-16,127.09962463378906,170.7624969482422,119.8668212890625,329.0514831542969,248.1067657470703,17.770505905151367,201.6233367919922
2021-06-17,128.70118713378906,174.46200561523438,120.83053588867188,334.4482421875,251.49990844726562,18.615617752075195,205.53334045410156
2021-06-18,127.40240478515625,174.34500122070312,119.21027374267578,327.6401672363281,250.0828857421875,18.5971622467041,207.77000427246094
2021-06-21,129.1992645263672,172.697998046875,120.8990249633789,330.2540283203125,253.16763305664062,18.38612937927246,206.94332885742188
2021-06-22,130.8398895263672,175.27200317382812,121.41312408447266,336.9527893066406,255.94386291503906,18.8446044921875,207.90333557128906
2021-06-23,130.5664520263672,175.1909942626953,121.21116638183594,338.5032043457031,255.71238708496094,19.014726638793945,218.85667419433594
2021-06-24,130.28323364257812,172.45399475097656,121.58136749267578,341.07733154296875,257.08135986328125,19.162639617919922,226.60667419433594
2021-06-25,129.9902801513672,170.072998046875,121.58980560302734,339.2784118652344,255.47145080566406,18.988527297973633,223.9566650390625
2021-06-28,131.62115478515625,172.1945037841797,121.61711120605469,353.46099853515625,259.03814697265625,19.94040298461914,229.57333374023438
2021-06-29,133.1348114013672,172.40699768066406,121.3555679321289,349.7340087890625,261.62164306640625,19.9820613861084,226.9199981689453
2021-06-30,133.75006103515625,172.00799560546875,121.17394256591797,345.57958984375,261.1395568847656,19.95786476135254,226.56666564941406
2021-07-01,134.05276489257812,171.64849853515625,121.52627563476562,352.21868896484375,261.8144226074219,20.166893005371094,225.97332763671875
2021-07-02,136.67974853515625,175.5489959716797,124.31818389892578,352.5267639160156,267.6463623046875,20.4412841796875,226.3000030517578
2021-07-06,138.6914520263672,183.78700256347656,125.24369812011719,350.6185302734375,267.6560363769531,20.652315139770508,219.86000061035156
2021-07-07,141.18167114257812,184.82899475097656,125.52556610107422,348.34259033203125,269.84423828125,20.326292037963867,214.88333129882812
2021-07-08,139.88284301757812,186.57049560546875,124.10628509521484,343.5321960449219,267.42474365234375,19.85833740234375,217.60333251953125
2021-07-09,141.70904541015625,185.9669952392578,124.57723236083984,348.27301025390625,267.9259338378906,20.005504608154297,218.98333740234375
2021-07-12,141.11334228515625,185.92750549316406,126.02330780029297,350.9961853027344,267.32830810546875,20.466732025146484,228.56666564941406
2021-07-13,142.2266082763672,183.8679962158203,126.38655853271484,349.9327697753906,270.8564758300781,20.204811096191406,222.84666442871094
2021-07-14,145.65435791015625,184.08399963378906,127.27532958984375,345.5000915527344,272.331298828125,19.797224044799805,217.7933349609375
2021-07-15,145.0000457763672,181.55999755859375,126.05258178710938,342.3495178222656,270.9046325683594,18.92392349243164,216.86666870117188
2021-07-16,142.9590301513672,178.68150329589844,126.0178451538086,339.06976318359375,270.634765625,18.120473861694336,214.74000549316406
2021-07-19,139.1113739013672,177.47950744628906,123.64379119873047,334.88555908203125,267.02947998046875,18.73784637451172,215.4066619873047
2021-07-20,142.72467041015625,178.6595001220703,125.26305389404297,339.566650390625,269.2562561035156,18.570470809936523,220.1666717529297
2021-07-21,141.9922332763672,179.25999450683594,126.59249877929688,344.1086730957031,271.26129150390625,19.366683959960938,218.42999267578125
2021-07-22,143.3594207763672,181.90150451660156,127.45845031738281,349.03826904296875,275.83050537109375,19.550277709960938,216.4199981689453
2021-07-23,145.07818603515625,182.83200073242188,132.0175018310547,367.52435302734375,279.2333679199219,19.51435661315918,214.4600067138672
2021-07-26,145.49813842773438,184.99099731445312,133.02987670898438,370.177978515625,278.6357116699219,19.25094223022461,219.2066650390625
2021-07-27,143.3301544189453,181.3195037841797,130.91087341308594,365.55645751953125,276.2161560058594,19.165138244628906,214.92666625976562
2021-07-28,141.5820770263672,181.51600646972656,135.0734100341797,370.9929504394531,275.9076232910156,19.459476470947266,215.66000366210938
2021-07-29,142.2266082763672,179.99600219726562,134.75930786132812,356.1246032714844,276.1775817871094,19.61812973022461,225.78334045410156
2021-07-30,142.4414825439453,166.37950134277344,133.71617126464844,354.1169738769531,274.6448669433594,19.455490112304688,229.06666564941406
2021-08-02,142.1094207763672,166.57400512695312,133.84324645996094,349.79364013671875,274.55816650390625,19.7059268951416,236.55667114257812
2021-08-03,143.9063262939453,168.31199645996094,134.6129150390625,349.0879821777344,276.77520751953125,19.770780563354492,236.5800018310547
2021-08-04,143.50592041015625,167.73599243164062,134.1121826171875,356.720947265625,276.18719482421875,20.228759765625,236.97332763671875
2021-08-05,143.6133270263672,168.79949951171875,135.229736328125,360.7460632324219,279.0887451171875,20.5909481048584,238.2100067138672
2021-08-06,142.92874145507812,167.2469940185547,134.7205810546875,361.28277587890625,279.0308837890625,20.320552825927734,233.03334045410156
2021-08-09,142.8798370361328,167.093505859375,135.8862762451172,359.3944091796875,277.9415588378906,20.249706268310547,237.9199981689453
2021-08-10,142.4005584716797,166.03399658203125,135.7810821533203,358.91741943359375,276.1197204589844,19.891515731811523,236.663330078125
2021-08-11,142.6548614501953,164.60549926757812,135.25701904296875,357.7545471191406,276.6113586425781,19.65504264831543,235.94000244140625
2021-08-12,145.61825561523438,165.1750030517578,136.16519165039062,360.42803955078125,279.3682861328125,19.860584259033203,240.75
2021-08-13,145.82366943359375,164.69850158691406,136.69467163085938,360.954833984375,282.29876708984375,20.142948150634766,239.05667114257812
2021-08-16,147.79928588867188,164.94949340820312,137.2722930908203,364.3140869140625,283.9857177734375,19.905481338500977,228.72332763671875
2021-08-17,146.88975524902344,162.09800720214844,135.63668823242188,356.2538146972656,282.52044677734375,19.414583206176758,221.90333557128906
2021-08-18,143.14389038085938,160.06100463867188,134.4332733154297,353.272216796875,280.7916259765625,18.997514724731445,229.663330078125
2021-08-19,143.47642517089844,159.3874969482422,134.6625213623047,352.9441833496094,286.6251220703125,19.753822326660156,224.49000549316406
2021-08-20,144.9336700439453,159.99749755859375,136.39892578125,357.1681823730469,293.95574951171875,20.769550323486328,226.75332641601562
2021-08-23,146.42025756835938,163.2935028076172,138.9913330078125,361.123779296875,294.2358703613281,21.90900421142578,235.43333435058594
2021-08-24,146.33226013183594,165.28900146484375,140.2021942138672,363.2705383300781,292.2752990722656,21.744369506835938,236.163330078125
2021-08-25,145.09996032714844,164.95899963378906,141.01353454589844,366.1329040527344,291.68609619140625,22.163433074951172,237.06666564941406
2021-08-26,144.2979278564453,165.8000030517578,140.37982177734375,362.1474609375,288.86590576171875,22.01875877380371,233.72000122070312
2021-08-27,145.3346405029297,167.48150634765625,142.9241180419922,370.346923828125,289.47442626953125,22.585487365722656,237.30667114257812
2021-08-30,149.75534057617188,171.07850646972656,143.50619506835938,378.3276672363281,293.21209716796875,22.637372970581055,243.6366729736328
2021-08-31,148.4937286376953,173.5395050048828,143.61241149902344,377.0555419921875,291.5605773925781,22.3389835357666,245.24000549316406
2021-09-01,149.1587677001953,173.9499969482422,144.12652587890625,379.70916748046875,291.5122375488281,22.394868850708008,244.69667053222656
2021-09-02,150.27365112304688,173.156005859375,142.21249389648438,372.98065185546875,290.85552978515625,22.349960327148438,244.1300048828125
2021-09-03,150.90940856933594,173.90249633789062,142.66160583496094,373.9547119140625,290.8457946777344,22.79604721069336,244.52333068847656
2021-09-07,153.24691772460938,175.46449279785156,143.19854736328125,379.83837890625,289.91864013671875,22.61541175842285,250.97332763671875
2021-09-08,151.7016143798828,176.27499389648438,142.61343383789062,375.2566833496094,289.9476623535156,22.29308319091797,251.2899932861328
2021-09-09,150.68447875976562,174.20799255371094,142.46456909179688,375.6839904785156,287.08880615234375,22.13141441345215,251.6199951171875
2021-09-10,145.69656372070312,173.45750427246094,139.819580078125,376.36981201171875,285.6014404296875,22.43179702758789,245.42333984375
2021-09-13,146.26382446289062,172.85850524902344,141.26515197753906,374.2031555175781,286.8376770019531,22.106464385986328,247.6666717529297
2021-09-14,144.865234375,172.5,141.4755401611328,374.2230224609375,289.5419616699219,22.196279525756836,248.163330078125
2021-09-15,145.7552490234375,173.7895050048828,143.34642028808594,371.6290283203125,294.4000244140625,22.29507827758789,251.94332885742188
2021-09-16,145.52052307128906,174.41200256347656,142.53305053710938,370.7742614746094,294.786376953125,22.196279525756836,252.3300018310547
2021-09-17,142.85047912597656,173.12600708007812,139.744140625,362.4853515625,289.61920166015625,21.854982376098633,253.163330078125
2021-09-20,139.7990264892578,167.7864990234375,137.67922973632812,353.5206298828125,284.2396545410156,21.06960105895996,243.38999938964844
2021-09-21,140.27825927734375,167.18150329589844,137.99038696289062,355.289794921875,284.7225646972656,21.20232582092285,246.4600067138672
2021-09-22,142.64511108398438,169.00250244140625,139.23150634765625,341.1071472167969,288.373291015625,21.895896911621094,250.64666748046875
2021-09-23,143.60357666015625,170.8000030517578,140.1570281982422,343.8403015136719,289.31982421875,22.435789108276367,251.2133331298828
2021-09-24,143.69158935546875,171.2760009765625,141.1485137939453,350.7974853515625,289.116943359375,22.035608291625977,258.1300048828125
2021-09-27,142.17567443847656,170.2899932861328,140.01409912109375,351.4136047363281,284.1141052246094,21.615476608276367,263.78668212890625
2021-09-28,138.79168701171875,165.79800415039062,134.81138610839844,338.5628662109375,273.8282165527344,20.656450271606445,259.1866760253906
2021-09-29,139.6914825439453,165.05599975585938,133.34596252441406,337.52923583984375,274.29168701171875,20.47482681274414,260.4366760253906
2021-09-30,138.3906707763672,164.2519989013672,132.67355346679688,337.31060791015625,272.28289794921875,20.673418045043945,258.49334716796875
2021-10-01,139.51539611816406,164.16299438476562,135.5190887451172,340.90838623046875,279.2174072265625,20.699363708496094,258.40667724609375
2021-10-04,136.08253479003906,159.48899841308594,132.6571807861328,324.231201171875,273.43206787109375,19.69144058227539,260.510009765625
2021-10-05,138.00927734375,161.0500030517578,135.0029754638672,330.9200134277344,278.888916015625,20.408966064453125,260.1966552734375
2021-10-06,138.87973022460938,163.10049438476562,136.5334014892578,331.5958557128906,283.0902404785156,20.657447814941406,260.9166564941406
2021-10-07,140.14132690429688,165.1215057373047,138.1809539794922,327.202880859375,284.7708435058594,21.03168296813965,264.53668212890625
2021-10-08,139.75990295410156,164.43099975585938,138.7372589111328,328.02777099609375,284.7708435058594,20.788177490234375,261.8299865722656
2021-10-11,139.67190551757812,162.31500244140625,137.8722686767578,323.4560241699219,284.1719970703125,20.65245819091797,263.9800109863281
2021-10-12,138.40048217773438,162.3665008544922,135.42578125,321.7862548828125,282.8681640625,20.628507614135742,268.5733337402344
2021-10-13,137.8136749267578,164.21400451660156,136.55027770996094,322.5516052246094,286.1809387207031,20.895959854125977,270.3599853515625
2021-10-14,140.6009979248047,164.9929962158203,140.09251403808594,326.51715087890625,292.4007568359375,21.7012996673584,272.7733459472656
2021-10-15,141.65728759765625,170.4510040283203,140.30787658691406,322.77020263671875,293.8108825683594,21.817062377929688,281.010009765625
2021-10-18,143.3297119140625,172.33700561523438,141.70730590820312,333.2853698730469,296.7856140136719,22.176319122314453,290.03668212890625
2021-10-19,145.4911346435547,172.20750427246094,142.162841796875,337.9068908691406,297.6935119628906,22.244178771972656,288.0899963378906
2021-10-20,145.9801483154297,170.7530059814453,140.7058868408203,338.69207763671875,296.9014587402344,22.057565689086914,288.6000061035156
2021-10-21,146.1953125,171.75050354003906,140.82200622558594,339.7853088378906,300.1369323730469,22.64535140991211,298.0
2021-10-22,145.4226837158203,166.77749633789062,136.53489685058594,322.62109375,298.5916748046875,22.679285049438477,303.2266540527344
2021-10-25,145.373779296875,166.01849365234375,136.41629028320312,326.6761474609375,297.5968322753906,23.11838150024414,341.6199951171875
2021-10-26,146.03880310058594,168.80349731445312,138.26380920410156,313.87506103515625,299.5091552734375,24.666189193725586,339.4766540527344
2021-10-27,145.57919311523438,169.62449645996094,145.1210174560547,310.3070068359375,312.1227722167969,24.400737762451172,345.9533386230469
2021-10-28,149.2174530029297,172.32850646972656,144.75526428222656,314.9782409667969,313.262451171875,24.889728546142578,359.0133361816406
2021-10-29,146.50830078125,168.6215057373047,146.93580627441406,321.5874938964844,320.28387451171875,25.514448165893555,371.3333435058594
2021-11-01,145.68679809570312,165.90550231933594,142.42091369628906,327.9582214355469,318.1107482910156,25.77391242980957,402.86334228515625
